Kernel Name,Kernel Size,Section,Metric Name,Metric Unit,Value
sgemm_wide,6144.0,speed_of_light,Duration,s,0.9974700000000001
sgemm_wide,6144.0,speed_of_light,L1/TEX Cache Throughput,%,90.13
sgemm_wide,6144.0,speed_of_light,L2 Cache Throughput,%,37.76
sgemm_wide,6144.0,speed_of_light,SM Active Cycles,cycle,406941159.50
sgemm_wide,6144.0,speed_of_light,Compute (SM) Throughput,%,67.49
sgemm_wide,6144.0,launch_statistics,Block Size,,128
sgemm_wide,6144.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_wide,6144.0,launch_statistics,Grid Size,,9216
sgemm_wide,6144.0,launch_statistics,Registers Per Thread,register/thread,77
sgemm_wide,6144.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_wide,6144.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_wide,6144.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_wide,6144.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
sgemm_wide,6144.0,launch_statistics,# SMs,SM,8
sgemm_wide,6144.0,launch_statistics,Threads,thread,1179648
sgemm_wide,6144.0,launch_statistics,Uses Green Context,,0
sgemm_wide,6144.0,launch_statistics,Waves Per SM,,192
sgemm_wide,6144.0,occupancy,Block Limit SM,block,16
sgemm_wide,6144.0,occupancy,Block Limit Registers,block,6
sgemm_wide,6144.0,occupancy,Block Limit Shared Mem,block,9
sgemm_wide,6144.0,occupancy,Block Limit Warps,block,12
sgemm_wide,6144.0,occupancy,Theoretical Active Warps per SM,warp,24
sgemm_wide,6144.0,occupancy,Theoretical Occupancy,%,50
sgemm_wide,6144.0,occupancy,Achieved Occupancy,%,49.92
sgemm_wide,6144.0,occupancy,Achieved Active Warps Per SM,warp,23.96
sgemm_wide,6144.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,406941159.50
sgemm_wide,6144.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,3255655288
sgemm_wide,6144.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,405755939.75
sgemm_wide,6144.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,1627862912
sgemm_wide,6144.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,406941159.50
sgemm_wide,6144.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,3255655288
sgemm_wide,6144.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,406940516.97
sgemm_wide,6144.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,13022621152
sgemm_wide,7168.0,speed_of_light,SM Frequency,Mhz,408.00
sgemm_wide,7168.0,speed_of_light,Elapsed Cycles,cycle,648928310
sgemm_wide,7168.0,speed_of_light,Memory Throughput,%,89.64
sgemm_wide,7168.0,speed_of_light,Duration,s,1.59
sgemm_wide,7168.0,speed_of_light,L1/TEX Cache Throughput,%,89.77
sgemm_wide,7168.0,speed_of_light,L2 Cache Throughput,%,44.93
sgemm_wide,7168.0,speed_of_light,SM Active Cycles,cycle,648572438.75
sgemm_wide,7168.0,speed_of_light,Compute (SM) Throughput,%,67.14
sgemm_wide,7168.0,launch_statistics,Block Size,,128
sgemm_wide,7168.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_wide,7168.0,launch_statistics,Grid Size,,12544
sgemm_wide,7168.0,launch_statistics,Registers Per Thread,register/thread,77
sgemm_wide,7168.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_wide,7168.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_wide,7168.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_wide,7168.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
sgemm_wide,7168.0,launch_statistics,# SMs,SM,8
sgemm_wide,7168.0,launch_statistics,Threads,thread,1605632
sgemm_wide,7168.0,launch_statistics,Uses Green Context,,0
sgemm_wide,7168.0,launch_statistics,Waves Per SM,,261.33
sgemm_wide,7168.0,occupancy,Block Limit SM,block,16
sgemm_wide,7168.0,occupancy,Block Limit Registers,block,6
sgemm_wide,7168.0,occupancy,Block Limit Shared Mem,block,9
sgemm_wide,7168.0,occupancy,Block Limit Warps,block,12
sgemm_wide,7168.0,occupancy,Theoretical Active Warps per SM,warp,24
sgemm_wide,7168.0,occupancy,Theoretical Occupancy,%,50
sgemm_wide,7168.0,occupancy,Achieved Occupancy,%,49.95
sgemm_wide,7168.0,occupancy,Achieved Active Warps Per SM,warp,23.97
sgemm_wide,7168.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,648572438.75
sgemm_wide,7168.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,5195894048
sgemm_wide,7168.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,650154362.75
sgemm_wide,7168.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,2595713236
sgemm_wide,7168.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,648572438.75
sgemm_wide,7168.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,5195894048
sgemm_wide,7168.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,650159910.25
sgemm_wide,7168.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,20783576192
sgemm_wide,8192.0,speed_of_light,SM Frequency,Mhz,408.00
sgemm_wide,8192.0,speed_of_light,Elapsed Cycles,cycle,974221771
sgemm_wide,8192.0,speed_of_light,Memory Throughput,%,89.54
sgemm_wide,8192.0,speed_of_light,Duration,s,2.39
sgemm_wide,8192.0,speed_of_light,L1/TEX Cache Throughput,%,89.74
sgemm_wide,8192.0,speed_of_light,L2 Cache Throughput,%,39.90
sgemm_wide,8192.0,speed_of_light,SM Active Cycles,cycle,968163316.62
sgemm_wide,8192.0,speed_of_light,Compute (SM) Throughput,%,67.07
sgemm_wide,8192.0,launch_statistics,Block Size,,128
sgemm_wide,8192.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_wide,8192.0,launch_statistics,Grid Size,,16384
sgemm_wide,8192.0,launch_statistics,Registers Per Thread,register/thread,77
sgemm_wide,8192.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_wide,8192.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_wide,8192.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_wide,8192.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,10.24
sgemm_wide,8192.0,launch_statistics,# SMs,SM,8
sgemm_wide,8192.0,launch_statistics,Threads,thread,2097152
sgemm_wide,8192.0,launch_statistics,Uses Green Context,,0
sgemm_wide,8192.0,launch_statistics,Waves Per SM,,341.33
sgemm_wide,8192.0,occupancy,Block Limit SM,block,16
sgemm_wide,8192.0,occupancy,Block Limit Registers,block,6
sgemm_wide,8192.0,occupancy,Block Limit Shared Mem,block,9
sgemm_wide,8192.0,occupancy,Block Limit Warps,block,12
sgemm_wide,8192.0,occupancy,Theoretical Active Warps per SM,warp,24
sgemm_wide,8192.0,occupancy,Theoretical Occupancy,%,50
sgemm_wide,8192.0,occupancy,Achieved Occupancy,%,49.95
sgemm_wide,8192.0,occupancy,Achieved Active Warps Per SM,warp,23.98
sgemm_wide,8192.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,968163316.62
sgemm_wide,8192.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,7762078416
sgemm_wide,8192.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,966311239.25
sgemm_wide,8192.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,3896887060
sgemm_wide,8192.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,968163316.62
sgemm_wide,8192.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,7762078416
sgemm_wide,8192.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,967673717.72
sgemm_wide,8192.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,31048313664
sgemm_huge,1024.0,speed_of_light,SM Frequency,Mhz,305.99
sgemm_huge,1024.0,speed_of_light,Elapsed Cycles,cycle,1537563
sgemm_huge,1024.0,speed_of_light,Memory Throughput,%,62.44
sgemm_huge,1024.0,speed_of_light,Duration,s,0.005019999999999999
sgemm_huge,1024.0,speed_of_light,L1/TEX Cache Throughput,%,62.84
sgemm_huge,1024.0,speed_of_light,L2 Cache Throughput,%,28.01
sgemm_huge,1024.0,speed_of_light,SM Active Cycles,cycle,1525990.88
sgemm_huge,1024.0,speed_of_light,Compute (SM) Throughput,%,75.88
sgemm_huge,1024.0,launch_statistics,Block Size,,256
sgemm_huge,1024.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_huge,1024.0,launch_statistics,Grid Size,,64
sgemm_huge,1024.0,launch_statistics,Registers Per Thread,register/thread,126
sgemm_huge,1024.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_huge,1024.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_huge,1024.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_huge,1024.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
sgemm_huge,1024.0,launch_statistics,# SMs,SM,8
sgemm_huge,1024.0,launch_statistics,Threads,thread,16384
sgemm_huge,1024.0,launch_statistics,Uses Green Context,,0
sgemm_huge,1024.0,launch_statistics,Waves Per SM,,4
sgemm_huge,1024.0,occupancy,Block Limit SM,block,16
sgemm_huge,1024.0,occupancy,Block Limit Registers,block,2
sgemm_huge,1024.0,occupancy,Block Limit Shared Mem,block,5
sgemm_huge,1024.0,occupancy,Block Limit Warps,block,6
sgemm_huge,1024.0,occupancy,Theoretical Active Warps per SM,warp,16
sgemm_huge,1024.0,occupancy,Theoretical Occupancy,%,33.33
sgemm_huge,1024.0,occupancy,Achieved Occupancy,%,31.92
sgemm_huge,1024.0,occupancy,Achieved Active Warps Per SM,warp,15.32
sgemm_huge,1024.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,1525990.88
sgemm_huge,1024.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,12286016
sgemm_huge,1024.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,1455321
sgemm_huge,1024.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,6150232
sgemm_huge,1024.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,1525990.88
sgemm_huge,1024.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,12286016
sgemm_huge,1024.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,1527714.44
sgemm_huge,1024.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,49144064
sgemm_huge,2048.0,speed_of_light,SM Frequency,Mhz,306.00
sgemm_huge,2048.0,speed_of_light,Elapsed Cycles,cycle,11914820
sgemm_huge,2048.0,speed_of_light,Memory Throughput,%,63.80
sgemm_huge,2048.0,speed_of_light,Duration,s,0.038939999999999995
sgemm_huge,2048.0,speed_of_light,L1/TEX Cache Throughput,%,63.76
sgemm_huge,2048.0,speed_of_light,L2 Cache Throughput,%,27.62
sgemm_huge,2048.0,speed_of_light,SM Active Cycles,cycle,11904343.38
sgemm_huge,2048.0,speed_of_light,Compute (SM) Throughput,%,78.16
sgemm_huge,2048.0,launch_statistics,Block Size,,256
sgemm_huge,2048.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_huge,2048.0,launch_statistics,Grid Size,,256
sgemm_huge,2048.0,launch_statistics,Registers Per Thread,register/thread,126
sgemm_huge,2048.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_huge,2048.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_huge,2048.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_huge,2048.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
sgemm_huge,2048.0,launch_statistics,# SMs,SM,8
sgemm_huge,2048.0,launch_statistics,Threads,thread,65536
sgemm_huge,2048.0,launch_statistics,Uses Green Context,,0
sgemm_huge,2048.0,launch_statistics,Waves Per SM,,16
sgemm_huge,2048.0,occupancy,Block Limit SM,block,16
sgemm_huge,2048.0,occupancy,Block Limit Registers,block,2
sgemm_huge,2048.0,occupancy,Block Limit Shared Mem,block,5
sgemm_huge,2048.0,occupancy,Block Limit Warps,block,6
sgemm_huge,2048.0,occupancy,Theoretical Active Warps per SM,warp,16
sgemm_huge,2048.0,occupancy,Theoretical Occupancy,%,33.33
sgemm_huge,2048.0,occupancy,Achieved Occupancy,%,32.95
sgemm_huge,2048.0,occupancy,Achieved Active Warps Per SM,warp,15.82
sgemm_huge,2048.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,11904343.38
sgemm_huge,2048.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,95169144
sgemm_huge,2048.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,11509829.50
sgemm_huge,2048.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,47659292
sgemm_huge,2048.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,11904343.38
sgemm_huge,2048.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,95169144
sgemm_huge,2048.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,11893720.28
sgemm_huge,2048.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,380676576
sgemm_huge,3072.0,speed_of_light,SM Frequency,Mhz,306.00
sgemm_huge,3072.0,speed_of_light,Elapsed Cycles,cycle,39918547
sgemm_huge,3072.0,speed_of_light,Memory Throughput,%,64.00
sgemm_huge,3072.0,speed_of_light,Duration,s,0.13044999999999998
sgemm_huge,3072.0,speed_of_light,L1/TEX Cache Throughput,%,63.96
sgemm_huge,3072.0,speed_of_light,L2 Cache Throughput,%,26.85
sgemm_huge,3072.0,speed_of_light,SM Active Cycles,cycle,39911260
sgemm_huge,3072.0,speed_of_light,Compute (SM) Throughput,%,78.61
sgemm_huge,3072.0,launch_statistics,Block Size,,256
sgemm_huge,3072.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_huge,3072.0,launch_statistics,Grid Size,,576
sgemm_huge,3072.0,launch_statistics,Registers Per Thread,register/thread,126
sgemm_huge,3072.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_huge,3072.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_huge,3072.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_huge,3072.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
sgemm_huge,3072.0,launch_statistics,# SMs,SM,8
sgemm_huge,3072.0,launch_statistics,Threads,thread,147456
sgemm_huge,3072.0,launch_statistics,Uses Green Context,,0
sgemm_huge,3072.0,launch_statistics,Waves Per SM,,36
sgemm_huge,3072.0,occupancy,Block Limit SM,block,16
sgemm_huge,3072.0,occupancy,Block Limit Registers,block,2
sgemm_huge,3072.0,occupancy,Block Limit Shared Mem,block,5
sgemm_huge,3072.0,occupancy,Block Limit Warps,block,6
sgemm_huge,3072.0,occupancy,Theoretical Active Warps per SM,warp,16
sgemm_huge,3072.0,occupancy,Theoretical Occupancy,%,33.33
sgemm_huge,3072.0,occupancy,Achieved Occupancy,%,33.15
sgemm_huge,3072.0,occupancy,Achieved Active Warps Per SM,warp,15.91
sgemm_huge,3072.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,39911260
sgemm_huge,3072.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,319073224
sgemm_huge,3072.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,38931112.25
sgemm_huge,3072.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,159674180
sgemm_huge,3072.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,39911260
sgemm_huge,3072.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,319073224
sgemm_huge,3072.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,39886541.97
sgemm_huge,3072.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,1276292896
sgemm_huge,4096.0,speed_of_light,SM Frequency,Mhz,306.00
sgemm_huge,4096.0,speed_of_light,Elapsed Cycles,cycle,94214801
sgemm_huge,4096.0,speed_of_light,Memory Throughput,%,64.18
sgemm_huge,4096.0,speed_of_light,Duration,s,0.30789
sgemm_huge,4096.0,speed_of_light,L1/TEX Cache Throughput,%,64.12
sgemm_huge,4096.0,speed_of_light,L2 Cache Throughput,%,26.38
sgemm_huge,4096.0,speed_of_light,SM Active Cycles,cycle,94181600.12
sgemm_huge,4096.0,speed_of_light,Compute (SM) Throughput,%,78.94
sgemm_huge,4096.0,launch_statistics,Block Size,,256
sgemm_huge,4096.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_huge,4096.0,launch_statistics,Grid Size,,1024
sgemm_huge,4096.0,launch_statistics,Registers Per Thread,register/thread,126
sgemm_huge,4096.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_huge,4096.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_huge,4096.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_huge,4096.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
sgemm_huge,4096.0,launch_statistics,# SMs,SM,8
sgemm_huge,4096.0,launch_statistics,Threads,thread,262144
sgemm_huge,4096.0,launch_statistics,Uses Green Context,,0
sgemm_huge,4096.0,launch_statistics,Waves Per SM,,64
sgemm_huge,4096.0,occupancy,Block Limit SM,block,16
sgemm_huge,4096.0,occupancy,Block Limit Registers,block,2
sgemm_huge,4096.0,occupancy,Block Limit Shared Mem,block,5
sgemm_huge,4096.0,occupancy,Block Limit Warps,block,6
sgemm_huge,4096.0,occupancy,Theoretical Active Warps per SM,warp,16
sgemm_huge,4096.0,occupancy,Theoretical Occupancy,%,33.33
sgemm_huge,4096.0,occupancy,Achieved Occupancy,%,33.23
sgemm_huge,4096.0,occupancy,Achieved Active Warps Per SM,warp,15.95
sgemm_huge,4096.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,94181600.12
sgemm_huge,4096.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,752797376
sgemm_huge,4096.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,91662389
sgemm_huge,4096.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,376859196
sgemm_huge,4096.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,94181600.12
sgemm_huge,4096.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,752797376
sgemm_huge,4096.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,94112717.22
sgemm_huge,4096.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,3011189504
sgemm_huge,5120.0,speed_of_light,SM Frequency,Mhz,406.62
sgemm_huge,5120.0,speed_of_light,Elapsed Cycles,cycle,183742951
sgemm_huge,5120.0,speed_of_light,Memory Throughput,%,64.16
sgemm_huge,5120.0,speed_of_light,Duration,s,0.45188
sgemm_huge,5120.0,speed_of_light,L1/TEX Cache Throughput,%,64.17
sgemm_huge,5120.0,speed_of_light,L2 Cache Throughput,%,26.09
sgemm_huge,5120.0,speed_of_light,SM Active Cycles,cycle,183607800.38
sgemm_huge,5120.0,speed_of_light,Compute (SM) Throughput,%,78.99
sgemm_huge,5120.0,launch_statistics,Block Size,,256
sgemm_huge,5120.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_huge,5120.0,launch_statistics,Grid Size,,1600
sgemm_huge,5120.0,launch_statistics,Registers Per Thread,register/thread,126
sgemm_huge,5120.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_huge,5120.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_huge,5120.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_huge,5120.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,16.38
sgemm_huge,5120.0,launch_statistics,# SMs,SM,8
sgemm_huge,5120.0,launch_statistics,Threads,thread,409600
sgemm_huge,5120.0,launch_statistics,Uses Green Context,,0
sgemm_huge,5120.0,launch_statistics,Waves Per SM,,100
sgemm_huge,5120.0,occupancy,Block Limit SM,block,16
sgemm_huge,5120.0,occupancy,Block Limit Registers,block,2
sgemm_huge,5120.0,occupancy,Block Limit Shared Mem,block,5
sgemm_huge,5120.0,occupancy,Block Limit Warps,block,6
sgemm_huge,5120.0,occupancy,Theoretical Active Warps per SM,warp,16
sgemm_huge,5120.0,occupancy,Theoretical Occupancy,%,33.33
sgemm_huge,5120.0,occupancy,Achieved Occupancy,%,33.26
sgemm_huge,5120.0,occupancy,Achieved Active Warps Per SM,warp,15.97
sgemm_huge,5120.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,183607800.38
sgemm_huge,5120.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,1469046424
sgemm_huge,5120.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,181023892
sgemm_huge,5120.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,734971820
sgemm_huge,5120.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,183607800.38
sgemm_huge,5120.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,1469046424
sgemm_huge,5120.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,183593907.34
sgemm_huge,5120.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,5876185696
sgemm_huge,6144.0,speed_of_light,SM Frequency,Mhz,408.00
sgemm_huge,6144.0,speed_of_light,Elapsed Cycles,cycle,316898537
sgemm_huge,6144.0,speed_of_light,Memory Throughput,%,64.19
sgemm_huge,6144.0,speed_of_light,Duration,s,0.77671
sgemm_huge,6144.0,speed_of_light,L1/TEX Cache Throughput,%,64.20
sgemm_huge,6144.0,speed_of_light,L2 Cache Throughput,%,25.85
sgemm_huge,6144.0,speed_of_light,SM Active Cycles,cycle,316887437.88
sgemm_huge,6144.0,speed_of_light,Compute (SM) Throughput,%,79.08
sgemm_huge,6144.0,launch_statistics,Block Size,,256
sgemm_huge,6144.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_huge,6144.0,launch_statistics,Grid Size,,2304
sgemm_huge,6144.0,launch_statistics,Registers Per Thread,register/thread,126
sgemm_huge,6144.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
